event_id_cnty,event_date,year,time_precision,disorder_type,event_type,sub_event_type,actor1,assoc_actor_1,inter1,actor2,assoc_actor_2,inter2,interaction,civilian_targeting,iso,region,country,admin1,admin2,admin3,location,latitude,longitude,geo_precision,source,source_scale,notes,fatalities,tags,timestamp,population_best
LBN28278,"01 November 2024",2024,1,"Political violence","Explosions/Remote violence","Air/drone strike","Military Forces of Israel (2022-)",,"External/Other forces",,,,"External/Other forces only",,422,"Middle East",Lebanon,"Al Nabatieh","Al Nabatieh",,"Deir Ez Zahrani",33.4333,35.4617,2,"L'Orient Le Jour; Liveuamap; National News Agency Lebanon","Local partner-New media","On 1 November 2024, Israeli warplanes carried out six airstrikes between Aazze and Deir Ez Zahrani town (Al Nabatieh, Al Nabatieh). Casualties unknown. This event is part of what the Israeli army called its 'new phase' of its war on Gaza, amid hostilities against Hezbollah.",0,,1730764851,7000
LBN28280,"01 November 2024",2024,1,"Political violence","Explosions/Remote violence","Air/drone strike","Military Forces of Israel (2022-)",,"External/Other forces",,,,"External/Other forces only",,422,"Middle East",Lebanon,South,Sayda,,Zrariyeh,33.3438,35.3346,1,"El Nashra; Liveuamap; National News Agency Lebanon","Local partner-New media","On 1 November 2024, Israeli warplanes carried out an airstrike in Zrariyeh town (Sayda, South). Casualties unknown. This event is part of what the Israeli army called its 'new phase' of its war on Gaza, amid hostilities against Hezbollah.",0,,1730764852,6125
LBN28281,"01 November 2024",2024,1,"Political violence","Explosions/Remote violence","Air/drone strike","Military Forces of Israel (2022-)",,"External/Other forces",,,,"External/Other forces only",,422,"Middle East",Lebanon,South,Tyr,,"Majdel Zoun",33.1514,35.2261,1,"El Nashra; National News Agency Lebanon",National,"On 1 November 2024, Israeli warplanes carried out an airstrike in Majdel Zoun town (Tyr, South). Casualties unknown. This event is part of what the Israeli army called its 'new phase' of its war on Gaza, amid hostilities against Hezbollah.",0,,1730764852,1472
LBN28282,"01 November 2024",2024,1,"Political violence","Explosions/Remote violence","Air/drone strike","Military Forces of Israel (2022-)",,"External/Other forces","Civilians (Lebanon)",,Civilians,"External/Other forces-Civilians","Civilian targeting",422,"Middle East",Lebanon,Baalbek-Hermel,Baalbek,,Nahleh,34.0477,36.2555,1,"El Nashra; Liveuamap; National News Agency Lebanon","Local partner-New media","On 1 November 2024, Israeli warplanes carried out an airstrike in Nahleh town (Baalbek, Baalbek-Hermel). Four individuals were killed and seven others were injured in the airstrike. This event is part of what the Israeli army called its 'new phase' of its war on Gaza, amid hostilities against Hezbollah.",4,,1730764852,3051
LBN28283,"01 November 2024",2024,1,"Political violence","Explosions/Remote violence","Air/drone strike","Military Forces of Israel (2022-)",,"External/Other forces","Civilians (Lebanon)",,Civilians,"External/Other forces-Civilians","Civilian targeting",422,"Middle East",Lebanon,Baalbek-Hermel,Baalbek,,"Haouch en Nebi",33.93,36.0678,1,"L'Orient Le Jour; Liveuamap; National News Agency Lebanon","Local partner-New media","On 1 November 2024, Israeli warplanes carried out an airstrike in Haouch en Nebi town (Baalbek, Baalbek-Hermel). At least 21 individuals were injured in the attack. This event is part of what the Israeli army called its 'new phase' of its war on Gaza, amid hostilities against Hezbollah.",0,,1730764852,1656
LBN28284,"01 November 2024",2024,1,"Political violence","Explosions/Remote violence","Air/drone strike","Military Forces of Israel (2022-)",,"External/Other forces","Civilians (Lebanon)",,Civilians,"External/Other forces-Civilians","Civilian targeting",422,"Middle East",Lebanon,Baalbek-Hermel,Baalbek,,Laboue,34.1953,36.3561,1,"National News Agency Lebanon",National,"On 1 November 2024, Israeli warplanes carried out an airstrike targeting a main highway in Laboue town (Baalbek, Baalbek-Hermel). One individual was injured in the airstrike. This event is part of what the Israeli army called its 'new phase' of its war on Gaza, amid hostilities against Hezbollah.",0,,1730764852,7771
LBN28285,"01 November 2024",2024,1,"Political violence","Explosions/Remote violence","Air/drone strike","Military Forces of Israel (2022-)",,"External/Other forces",,,,"External/Other forces only",,422,"Middle East",Lebanon,"Al Nabatieh","Bint Jbeil",,Tebnine,33.194,35.4097,1,"Liveuamap; National News Agency Lebanon; Telegram","Local partner-New media","On 1 November 2024, Israeli warplanes carried out an airstrike in Tebnine town (Bint Jbeil, Al Nabatieh). Casualties unknown. This event is part of what the Israeli army called its 'new phase' of its war on Gaza, amid hostilities against Hezbollah.",0,,1730764852,1587
LBN28286,"01 November 2024",2024,1,"Political violence","Explosions/Remote violence","Air/drone strike","Military Forces of Israel (2022-)",,"External/Other forces",,,,"External/Other forces only",,422,"Middle East",Lebanon,"Al Nabatieh","Bint Jbeil",,"Ain Ebel",33.1112,35.4036,1,"Liveuamap; National News Agency Lebanon","Local partner-New media","On 1 November 2024, an Israeli drone carried out a strike targeting a car garage along a road in Ain Ebel town (Bint Jbeil, Al Nabatieh). Casualties unknown. This event is part of what the Israeli army called its 'new phase' of its war on Gaza, amid hostilities against Hezbollah.",0,,1730764852,2059
LBN28287,"01 November 2024",2024,1,"Political violence","Explosions/Remote violence","Air/drone strike","Military Forces of Israel (2022-)",,"External/Other forces",,,,"External/Other forces only",,422,"Middle East",Lebanon,Baalbek-Hermel,Baalbek,,Hadath,34.0013,36.0283,1,"National News Agency Lebanon",National,"On 1 November 2024, Israeli warplanes carried out an airstrike in Hadath town (Baalbek, Baalbek-Hermel). Casualties unknown. This event is part of what the Israeli army called its 'new phase' of its war on Gaza, amid hostilities against Hezbollah.",0,,1730764852,1256
LBN28288,"01 November 2024",2024,1,"Political violence","Explosions/Remote violence","Air/drone strike","Military Forces of Israel (2022-)",,"External/Other forces",,,,"External/Other forces only",,422,"Middle East",Lebanon,"Al Nabatieh","Al Nabatieh",,"Aarab Salim",33.4297,35.5158,1,"National News Agency Lebanon",National,"On 1 November 2024, Israeli warplanes carried out an airstrike in Aarab Salim town (Al Nabatieh, Al Nabatieh). Casualties unknown. This event is part of what the Israeli army called its 'new phase' of its war on Gaza, amid hostilities against Hezbollah.",0,,1730764852,4556
LBN28289,"01 November 2024",2024,1,"Political violence","Explosions/Remote violence","Air/drone strike","Military Forces of Israel (2022-)",,"External/Other forces",,,,"External/Other forces only",,422,"Middle East",Lebanon,"Al Nabatieh","Al Nabatieh",,"Houmine el Faouqa",33.4413,35.4977,1,"Liveuamap; National News Agency Lebanon","Local partner-New media","On 1 November 2024, Israeli warplanes carried out an airstrike in Houmine El Faouqa town (Al Nabatieh, Al Nabatieh). Casualties unknown. This event is part of what the Israeli army called its 'new phase' of its war on Gaza, amid hostilities against Hezbollah.",0,,1730764852,4429
LBN28290,"01 November 2024",2024,1,"Political violence","Explosions/Remote violence","Air/drone strike","Military Forces of Israel (2022-)",,"External/Other forces",,,,"External/Other forces only",,422,"Middle East",Lebanon,South,Tyr,,Tyr,33.2733,35.1939,1,"Liveuamap; National News Agency Lebanon","Local partner-New media","On 1 November 2024, Israeli warplanes carried out multiple airstrikes targeting Al Ramel neighborhood in Tyr town (Tyr, South). Casualties unknown. This event is part of what the Israeli army called its 'new phase' of its war on Gaza, amid hostilities against Hezbollah.",0,,1730764852,8988
LBN28291,"01 November 2024",2024,1,"Political violence","Explosions/Remote violence","Air/drone strike","Military Forces of Israel (2022-)",,"External/Other forces",,,,"External/Other forces only",,422,"Middle East",Lebanon,South,Tyr,,Saddiqine,33.1906,35.3106,1,"Liveuamap; National News Agency Lebanon","Local partner-New media","On 1 November 2024, Israeli warplanes carried out an airstrike in Saddiqine town (Tyr, South). Casualties unknown. This event is part of what the Israeli army called its 'new phase' of its war on Gaza, amid hostilities against Hezbollah.",0,,1730764852,4867
LBN28292,"01 November 2024",2024,1,"Political violence","Explosions/Remote violence","Air/drone strike","Military Forces of Israel (2022-)",,"External/Other forces",,,,"External/Other forces only",,422,"Middle East",Lebanon,South,Tyr,,Zebqine,33.1674,35.2586,1,"Liveuamap; National News Agency Lebanon","Local partner-New media","On 1 November 2024, Israeli warplanes carried out an airstrike in Zebqine town (Tyr, South). Casualties unknown. This event is part of what the Israeli army called its 'new phase' of its war on Gaza, amid hostilities against Hezbollah.",0,,1730764852,1711
LBN28293,"01 November 2024",2024,1,"Political violence","Explosions/Remote violence","Air/drone strike","Military Forces of Israel (2022-)",,"External/Other forces","Civilians (Lebanon)",,Civilians,"External/Other forces-Civilians","Civilian targeting",422,"Middle East",Lebanon,"Al Nabatieh",Marjayoun,,"Borj el Mlouk",33.3215,35.5632,2,"Liveuamap; National News Agency Lebanon","Local partner-New media","On 1 November 2024, an Israeli drone carried out several strikes targeting a house in the vicinity of Borj el Mlouk town (Marjayoun, Al Nabatieh). Two individuals were injured in the strikes. This event is part of what the Israeli army called its 'new phase' of its war on Gaza, amid hostilities against Hezbollah.",0,,1730764852,1007
LBN28294,"01 November 2024",2024,1,"Political violence","Explosions/Remote violence","Air/drone strike","Military Forces of Israel (2022-)",,"External/Other forces","Civilians (Lebanon)",,Civilians,"External/Other forces-Civilians","Civilian targeting",422,"Middle East",Lebanon,Baalbek-Hermel,Baalbek,,Khodor,33.9034,36.1176,1,"L'Orient Le Jour; National News Agency Lebanon",National,"On 1 November 2024, Israeli warplanes carried out an airstrike in Khodor town (Baalbek, Baalbek-Hermel). Six individuals were injured in the airstrike. This event is part of what the Israeli army called its 'new phase' of its war on Gaza, amid hostilities against Hezbollah.",0,,1730764852,4011
LBN28295,"01 November 2024",2024,1,"Political violence","Explosions/Remote violence","Air/drone strike","Military Forces of Israel (2022-)",,"External/Other forces","Civilians (Lebanon)",,Civilians,"External/Other forces-Civilians","Civilian targeting",422,"Middle East",Lebanon,South,Tyr,,Jouaiya,33.2378,35.3373,1,"L'Orient Le Jour; Liveuamap; National News Agency Lebanon","Local partner-New media","On 1 November 2024, Israeli warplanes carried out an airstrike in Jouaiya town (Tyr, South). Several individuals were injured in the airstrike. This event is part of what the Israeli army called its 'new phase' of its war on Gaza, amid hostilities against Hezbollah.",0,,1730764852,9342
LBN28296,"01 November 2024",2024,1,"Political violence","Explosions/Remote violence","Air/drone strike","Military Forces of Israel (2022-)",,"External/Other forces",,,,"External/Other forces only",,422,"Middle East",Lebanon,"Al Nabatieh","Bint Jbeil",,Kafra,33.1685,35.3412,1,"El Nashra; Liveuamap; National News Agency Lebanon; Telegram","Local partner-New media","On 1 November 2024, Israeli warplanes carried out an airstrike in Kafra town (Bint Jbeil, Al Nabatieh). Casualties unknown. This event is part of what the Israeli army called its 'new phase' of its war on Gaza, amid hostilities against Hezbollah.",0,,1730764852,938
LBN28297,"01 November 2024",2024,1,"Political violence","Explosions/Remote violence","Air/drone strike","Military Forces of Israel (2022-)",,"External/Other forces","Civilians (Lebanon)","Amal Movement; Hezbollah",Civilians,"External/Other forces-Civilians","Civilian targeting",422,"Middle East",Lebanon,"Al Nabatieh","Al Nabatieh",,Nabatiye,33.3789,35.4839,1,"An-Nahar; L'Orient Le Jour; Liveuamap; National News Agency Lebanon; Twitter","Local partner-New media","On 1 November 2024, Israeli warplanes carried out two airstrikes targeting a seven-storey building in Al Bayyad neighborhood in Nabatiye city (Al Nabatieh, Al Nabatieh). The building houses offices for the Amal Movement. The Israeli military also announced it had struck military infrastructure for Hezbollah in the town. This event is part of what the Israeli army called its 'new phase' of its war on Gaza, amid hostilities against Hezbollah. One individual was killed and five others were injured in the airstrike.",1,,1730764852,23263
LBN28298,"01 November 2024",2024,1,"Political violence","Explosions/Remote violence","Air/drone strike","Military Forces of Israel (2022-)",,"External/Other forces","Civilians (Lebanon)",,Civilians,"External/Other forces-Civilians","Civilian targeting",422,"Middle East",Lebanon,Baalbek-Hermel,"Al Hermel",,Bakka,33.5924,35.9247,1,"L'Orient Le Jour; Liveuamap; National News Agency Lebanon","Local partner-New media","On 1 November 2024, Israeli warplanes carried out an airstrike in Bakka town (Al Hermel, Baalbek-Hermel). Twelve individuals were killed and seven others were injured in the airstrike. This event is part of what the Israeli army called its 'new phase' of its war on Gaza, amid hostilities against Hezbollah.",4,,1730764852,479
LBN28299,"01 November 2024",2024,1,"Political violence","Explosions/Remote violence","Air/drone strike","Military Forces of Israel (2022-)",,"External/Other forces",,,,"External/Other forces only",,422,"Middle East",Lebanon,South,Tyr,,"Mazraat El Mechref",33.2092,35.336,1,"National News Agency Lebanon",National,"On 1 November 2024, Israeli warplanes carried out an airstrike in Mazraat El Mechref town (Tyr, South). Casualties unknown. This event is part of what the Israeli army called its 'new phase' of its war on Gaza, amid hostilities against Hezbollah.",0,,1730764852,1805
